Index,period,org_code,type,attendances,breaches,admissions
7726,2017-05-01,RYJ,1,9974,2204,3265
7729,2017-05-01,RJZ,1,17830,3364,4598
7732,2017-05-01,RAX,1,9376,1146,2075
7734,2017-05-01,RJ2,1,18334,2525,4449
7736,2017-05-01,R1K,1,12321,4442,4974
7740,2017-05-01,RAP,1,15243,2490,2439
7742,2017-05-01,RAL,1,19661,2251,4302
7745,2017-05-01,RJ7,1,13709,1562,4176
7748,2017-05-01,RAS,1,5857,1837,2120
7752,2017-05-01,RRV,1,12313,1204,2095
7755,2017-05-01,RKE,1,8699,566,1369
7758,2017-05-01,RDD,1,12315,1042,2909
7759,2017-05-01,RC1,1,6625,322,2096
7761,2017-05-01,RQ3,1,5296,317,918
7762,2017-05-01,RJF,1,5676,704,1734
7764,2017-05-01,RGT,1,9954,683,3574
7766,2017-05-01,RFS,1,6972,752,2018
7768,2017-05-01,RDE,1,7658,1536,2374
7771,2017-05-01,RTG,1,11872,1759,3440
7775,2017-05-01,RWH,1,8795,2064,2958
7779,2017-05-01,RLT,1,6680,263,1223
7782,2017-05-01,RR1,1,20133,3973,5844
7785,2017-05-01,RGQ,1,7599,635,2020
7787,2017-05-01,RGP,1,6580,314,1294
7789,2017-05-01,RNQ,1,7661,1052,2590
7793,2017-05-01,RC9,1,9186,144,2567
7798,2017-05-01,RQ8,1,8184,1202,2327
7800,2017-05-01,RD8,1,7877,1025,1444
7803,2017-05-01,RM1,1,10299,887,2674
7805,2017-05-01,RGN,1,12300,1994,3177
7807,2017-05-01,RNS,1,9123,1494,2755
7811,2017-05-01,RX1,1,15608,3437,4040
7818,2017-05-01,RXK,1,15314,3510,3190
7821,2017-05-01,RK5,1,8676,561,2361
7823,2017-05-01,RXW,1,10732,2722,2339
7827,2017-05-01,RJC,1,5672,349,1768
7829,2017-05-01,RAJ,1,8733,721,2314
7832,2017-05-01,RNA,1,9013,1208,2514
7834,2017-05-01,RQW,1,8649,1897,2017
7835,2017-05-01,RCX,1,5699,512,2184
7836,2017-05-01,RL4,1,11858,1148,2726
7838,2017-05-01,RWD,1,13237,3063,3433
7839,2017-05-01,RRK,1,10122,1558,2846
7840,2017-05-01,RKB,1,12090,3288,4155
7843,2017-05-01,RWE,1,18691,4813,4167
7845,2017-05-01,RJE,1,15618,4273,4730
7848,2017-05-01,RBK,1,6453,1841,1990
7851,2017-05-01,RWG,1,8003,1913,2695
7853,2017-05-01,RGR,1,5971,319,1992
7854,2017-05-01,RWP,1,10386,2813,3144
7856,2017-05-01,RLQ,1,4747,912,1130
7858,2017-05-01,REM,1,7422,3081,2481
7860,2017-05-01,RCF,1,5764,361,1060
7861,2017-05-01,RBS,1,5175,230,984
7863,2017-05-01,RFF,1,7334,651,2181
7864,2017-05-01,RXL,1,7588,2541,2244
7866,2017-05-01,RMC,1,9081,1384,2235
7868,2017-05-01,RAE,1,12000,2175,3160
7871,2017-05-01,RWY,1,13267,1975,2849
7872,2017-05-01,RW3,1,12976,1667,3701
7875,2017-05-01,RLN,1,8083,831,2633
7878,2017-05-01,RJR,1,6438,1035,1579
7880,2017-05-01,RXP,1,11592,1772,3427
7883,2017-05-01,RP5,1,11430,1239,3351
7885,2017-05-01,RJN,1,4238,617,979
7887,2017-05-01,RXR,1,9443,2646,3286
7889,2017-05-01,RR7,1,7479,352,1526
7891,2017-05-01,RCD,1,4364,229,1027
7894,2017-05-01,RWA,1,11839,993,3365
7897,2017-05-01,RXN,1,5895,1251,1840
7900,2017-05-01,RR8,1,18560,2466,5512
7906,2017-05-01,RBT,1,6203,736,1959
7908,2017-05-01,RXF,1,20853,2793,4875
7909,2017-05-01,RNL,1,7696,784,2109
7910,2017-05-01,RVW,1,4003,242,1533
7914,2017-05-01,RJL,1,11583,1933,2429
7916,2017-05-01,RTF,1,8136,1199,4051
7918,2017-05-01,RW6,1,23670,3700,5705
7922,2017-05-01,RQ6,1,7951,2537,2294
7925,2017-05-01,RM3,1,8810,1579,2757
7927,2017-05-01,RCU,1,4983,92,698
7928,2017-05-01,RHQ,1,9498,1582,2887
7931,2017-05-01,RTR,1,11022,678,1932
7933,2017-05-01,RE9,1,5059,188,1210
7935,2017-05-01,RVY,1,6720,967,1892
7937,2017-05-01,RBN,1,9250,2181,3667
7939,2017-05-01,RWJ,1,8414,1122,2703
7940,2017-05-01,RMP,1,7695,1195,1845
7941,2017-05-01,RTD,1,10983,1177,2196
7944,2017-05-01,RFR,1,6441,1278,1598
7946,2017-05-01,RM2,1,8569,632,2537
7947,2017-05-01,RTX,1,7821,1336,2096
7949,2017-05-01,RWW,1,7119,797,2772
7952,2017-05-01,RBL,1,8270,2120,2491
7956,2017-05-01,RRF,1,7706,716,2124
7957,2017-05-01,RCB,1,9531,1958,3527
7959,2017-05-01,RTK,1,8725,1186,2037
7965,2017-05-01,RXH,1,12891,1692,3629
7968,2017-05-01,RXQ,1,7646,1049,3126
7974,2017-05-01,RN7,1,8898,1583,2490
7976,2017-05-01,RBD,1,3854,130,1341
7978,2017-05-01,RVV,1,13208,4250,3504
7980,2017-05-01,RXC,1,10063,1874,2638
7982,2017-05-01,RDU,1,21147,2074,6090
7984,2017-05-01,RTE,1,11764,2357,3769
7985,2017-05-01,RN3,1,6362,874,1972
7987,2017-05-01,RN5,1,9400,523,2376
7990,2017-05-01,R1F,1,3778,1017,844
7994,2017-05-01,RWF,1,12489,1908,3746
7996,2017-05-01,RPA,1,10184,1250,2265
7997,2017-05-01,RVJ,1,7734,1640,2403
7998,2017-05-01,RBZ,1,3903,718,1129
8002,2017-05-01,RTH,1,11995,1861,3192
8005,2017-05-01,RK9,1,8744,1438,3243
8007,2017-05-01,RD3,1,5898,551,1711
8009,2017-05-01,RHU,1,9647,3165,2989
8013,2017-05-01,RHW,1,9862,1130,3071
8015,2017-05-01,REF,1,6625,1285,2801
8017,2017-05-01,RH8,1,8707,688,1915
8019,2017-05-01,RA2,1,6080,136,2047
8020,2017-05-01,RD1,1,6497,1425,2262
8022,2017-05-01,RNZ,1,4031,297,1054
8030,2017-05-01,RTP,1,8602,640,2644
8032,2017-05-01,RBA,1,5930,323,1926
8034,2017-05-01,RDZ,1,6878,523,1894
8036,2017-05-01,RA9,1,6536,971,2687
8038,2017-05-01,RHM,1,8876,1289,3496
8040,2017-05-01,RA7,1,9458,1742,2835
8042,2017-05-01,RYR,1,12096,621,3376
8044,2017-05-01,RA3,1,4786,429,1111
8048,2017-05-01,RA4,1,4107,52,1368
8049,2017-04-01,RF4,1,19889,3172,4704
8052,2017-04-01,R1H,1,27834,6125,6291
8057,2017-04-01,RQM,1,15957,1309,3375
8059,2017-04-01,RJ6,1,6268,1257,1994
8062,2017-04-01,RVR,1,11961,591,3234
8064,2017-04-01,RJ1,1,11804,1930,2964
8068,2017-04-01,RQX,1,10100,582,1631
8070,2017-04-01,RYJ,1,9379,2322,3208
8073,2017-04-01,RJZ,1,16681,3277,4384
8076,2017-04-01,RAX,1,8406,888,1717
8078,2017-04-01,RJ2,1,16763,2167,4036
8080,2017-04-01,R1K,1,11492,4374,4810
8084,2017-04-01,RAP,1,14111,2487,2286
8086,2017-04-01,RAL,1,18379,2666,3755
8089,2017-04-01,RJ7,1,12834,1353,3688
8092,2017-04-01,RAS,1,5331,1739,1877
8096,2017-04-01,RRV,1,10925,998,1981
8099,2017-04-01,RKE,1,8285,734,1290
8102,2017-04-01,RDD,1,11249,886,2491
8103,2017-04-01,RC1,1,6048,301,1842
8105,2017-04-01,RQ3,1,4964,250,930
8106,2017-04-01,RJF,1,5241,364,1644
8108,2017-04-01,RGT,1,9373,327,3358
8110,2017-04-01,RFS,1,7495,674,1866
8112,2017-04-01,RDE,1,7234,1525,2304
8115,2017-04-01,RTG,1,11051,1759,3398
8119,2017-04-01,RWH,1,8585,1400,3067
8123,2017-04-01,RLT,1,6653,460,1077
8126,2017-04-01,RR1,1,18492,2908,5487
8129,2017-04-01,RGQ,1,7215,494,1927
8131,2017-04-01,RGP,1,6532,437,1255
8133,2017-04-01,RNQ,1,7108,1142,2458
8137,2017-04-01,RC9,1,8413,152,2307
8142,2017-04-01,RQ8,1,7671,775,2192
8144,2017-04-01,RD8,1,7280,828,1275
8147,2017-04-01,RM1,1,9539,1047,2546
8149,2017-04-01,RGN,1,11378,1482,3023
8151,2017-04-01,RNS,1,8578,1199,2592
8155,2017-04-01,RX1,1,14170,2774,3934
8162,2017-04-01,RXK,1,13837,2765,2896
8165,2017-04-01,RK5,1,8129,470,2460
8167,2017-04-01,RXW,1,9942,1786,2239
8171,2017-04-01,RJC,1,5402,260,1678
8173,2017-04-01,RAJ,1,8057,379,2188
8176,2017-04-01,RNA,1,8597,1295,2409
8178,2017-04-01,RQW,1,8164,1714,1767
8179,2017-04-01,RCX,1,5270,458,2132
8180,2017-04-01,RL4,1,11072,1400,2533
8182,2017-04-01,RWD,1,12538,2230,3341
8183,2017-04-01,RRK,1,9427,1632,2846
8184,2017-04-01,RKB,1,11589,2309,4097
8187,2017-04-01,RWE,1,13254,3495,3836
8190,2017-04-01,RJE,1,14366,2942,4393
8193,2017-04-01,RBK,1,6009,1366,1809
8196,2017-04-01,RWG,1,7580,2648,2487
8198,2017-04-01,RGR,1,5578,268,1908
8199,2017-04-01,RWP,1,10048,2904,3100
8201,2017-04-01,RLQ,1,4515,619,1062
8203,2017-04-01,REM,1,6981,1904,2511
8205,2017-04-01,RCF,1,5318,358,1030
8206,2017-04-01,RBS,1,4744,172,932
8208,2017-04-01,RFF,1,6841,750,2067
8209,2017-04-01,RXL,1,7141,1869,2180
8211,2017-04-01,RMC,1,8222,1625,2014
8213,2017-04-01,RAE,1,11105,1396,2888
8216,2017-04-01,RWY,1,12396,609,2721
8217,2017-04-01,RW3,1,12255,1561,3498
8220,2017-04-01,RLN,1,7374,613,2492
8223,2017-04-01,RJR,1,5720,752,1456
8225,2017-04-01,RXP,1,10572,955,3375
8228,2017-04-01,RP5,1,10535,1273,3204
8230,2017-04-01,RJN,1,3937,934,842
8232,2017-04-01,RXR,1,8959,2627,3077
8234,2017-04-01,RR7,1,7288,343,1557
8236,2017-04-01,RCD,1,4029,120,942
8239,2017-04-01,RWA,1,11106,767,3257
8242,2017-04-01,RXN,1,5639,1065,1721
8245,2017-04-01,RR8,1,17276,1618,5003
8251,2017-04-01,RBT,1,5587,473,1808
8253,2017-04-01,RXF,1,19544,1674,4372
8254,2017-04-01,RNL,1,7726,760,1911
8255,2017-04-01,RVW,1,3955,241,1490
8259,2017-04-01,RJL,1,11262,2677,2447
8261,2017-04-01,RTF,1,8081,1276,3974
8263,2017-04-01,RW6,1,21960,4821,5169
8267,2017-04-01,RQ6,1,7446,1739,2280
8270,2017-04-01,RM3,1,8362,842,2485
8272,2017-04-01,RCU,1,4546,138,610
8273,2017-04-01,RHQ,1,8920,1406,2792
8276,2017-04-01,RTR,1,10083,345,1827
8278,2017-04-01,RE9,1,4827,151,1200
8280,2017-04-01,RVY,1,6177,978,1774
8282,2017-04-01,RBN,1,8345,1500,3430
8284,2017-04-01,RWJ,1,7740,1139,2597
8285,2017-04-01,RMP,1,6965,1278,1685
8286,2017-04-01,RTD,1,9993,790,2097
8289,2017-04-01,RFR,1,6039,1348,1545
8291,2017-04-01,RM2,1,8070,432,2493
8292,2017-04-01,RTX,1,7321,1256,2012
8294,2017-04-01,RWW,1,6619,893,2635
8297,2017-04-01,RBL,1,7987,1808,2535
8301,2017-04-01,RRF,1,7250,532,1942
8302,2017-04-01,RCB,1,8903,1124,3374
8304,2017-04-01,RTK,1,7911,1097,1880
8310,2017-04-01,RXH,1,12128,1939,3489
8313,2017-04-01,RXQ,1,6910,1056,2644
8319,2017-04-01,RN7,1,8252,1362,2452
8321,2017-04-01,RBD,1,3721,108,1242
8323,2017-04-01,RVV,1,12384,3945,3322
8325,2017-04-01,RXC,1,9572,1904,2548
8327,2017-04-01,RDU,1,19209,1480,5567
8329,2017-04-01,RTE,1,11096,1903,3483
8330,2017-04-01,RN3,1,5846,1484,1863
8332,2017-04-01,RN5,1,8833,442,2254
8335,2017-04-01,R1F,1,3901,694,700
8339,2017-04-01,RWF,1,11621,1754,3565
8341,2017-04-01,RPA,1,9654,1856,2076
8342,2017-04-01,RVJ,1,7413,1021,2389
8343,2017-04-01,RBZ,1,3790,664,1077
8347,2017-04-01,RTH,1,10698,1358,2990
8350,2017-04-01,RK9,1,8291,1401,2936
8352,2017-04-01,RD3,1,5615,348,1543
8354,2017-04-01,RHU,1,9314,2518,2865
8358,2017-04-01,RHW,1,9280,705,2945
8360,2017-04-01,REF,1,6163,1436,2615
8362,2017-04-01,RH8,1,8066,723,1743
8364,2017-04-01,RA2,1,5690,133,1839
8365,2017-04-01,RD1,1,6056,807,2090
8367,2017-04-01,RNZ,1,3839,205,1043
8375,2017-04-01,RTP,1,7980,564,2389
8377,2017-04-01,RBA,1,5750,255,1796
8379,2017-04-01,RDZ,1,6348,353,1830
8381,2017-04-01,RA9,1,6147,515,2486
8383,2017-04-01,RHM,1,8253,1002,3184
8385,2017-04-01,RA7,1,8787,1803,2684
8387,2017-04-01,RYR,1,11578,636,3288
8389,2017-04-01,RA3,1,4633,808,1063
8393,2017-04-01,RA4,1,3826,71,1290
8394,2019-03-01,RF4,1,15994,4618,4703
8397,2019-03-01,R1H,1,27950,7262,8808
8403,2019-03-01,RQM,1,19746,1116,4453
8405,2019-03-01,RJ6,1,7456,2972,1950
8408,2019-03-01,RVR,1,13280,2006,3615
8411,2019-03-01,RJ1,1,14828,2777,3739
8415,2019-03-01,RQX,1,10967,641,1719
8417,2019-03-01,RYJ,1,10480,2664,3255
8420,2019-03-01,RJZ,1,17193,5908,4955
8423,2019-03-01,RAX,1,10266,1367,2513
8425,2019-03-01,RJ2,1,14307,3633,4727
8427,2019-03-01,R1K,1,12753,3178,6522
8431,2019-03-01,RAP,1,8955,1798,2924
8434,2019-03-01,RAL,1,21438,3497,4486
8436,2019-03-01,RJ7,1,14111,2638,4197
8438,2019-03-01,RAS,1,6092,2525,1821
8442,2019-03-01,RRV,1,12678,2536,1878
8444,2019-03-01,RKE,1,9720,1306,1494
8447,2019-03-01,RDD,1,11905,516,3403
8448,2019-03-01,RC1,1,6537,1254,2044
8451,2019-03-01,RQ3,1,5741,927,1194
8452,2019-03-01,RGT,1,10987,2361,3650
8454,2019-03-01,RFS,1,6229,904,2220
8460,2019-03-01,RWH,1,9894,2706,3181
8462,2019-03-01,RDE,1,16965,1670,4747
8466,2019-03-01,RLT,1,7690,1219,1465
8469,2019-03-01,RGP,1,6482,1123,1514
8471,2019-03-01,RNQ,1,8077,1464,2596
8475,2019-03-01,RC9,1,9395,326,3094
8480,2019-03-01,RQ8,1,8950,2004,2340
8482,2019-03-01,RD8,1,7714,973,1806
8484,2019-03-01,RM1,1,9798,3721,2980
8486,2019-03-01,RGN,1,13291,3528,3395
8488,2019-03-01,RNS,1,9296,2359,3107
8493,2019-03-01,RX1,1,16532,6610,3901
8500,2019-03-01,RXK,1,14139,2626,3687
8503,2019-03-01,RK5,1,9373,901,3033
8505,2019-03-01,RXW,1,9935,3264,2788
8510,2019-03-01,RJC,1,6316,274,1974
8512,2019-03-01,RAJ,1,7142,1533,2460
8515,2019-03-01,RNA,1,9593,3209,2315
8517,2019-03-01,RQW,1,9367,2604,2327
8518,2019-03-01,RCX,1,5984,1079,2364
8519,2019-03-01,RL4,1,12471,1819,2973
8521,2019-03-01,RWD,1,12304,4208,4070
8523,2019-03-01,RRK,1,32017,10670,10850
8525,2019-03-01,RKB,1,13331,3956,4621
8528,2019-03-01,RTG,1,18481,5358,5758
8530,2019-03-01,RWE,1,21059,5675,5316
8532,2019-03-01,RJE,1,15539,4077,5981
8535,2019-03-01,RBK,1,7046,2284,2196
8538,2019-03-01,RWG,1,9048,3191,3088
8540,2019-03-01,RGR,1,6235,712,2188
8542,2019-03-01,RWP,1,10964,3749,3255
8544,2019-03-01,RLQ,1,5294,791,1531
8545,2019-03-01,REM,1,7834,2087,3607
8547,2019-03-01,RCF,1,5083,722,1545
8550,2019-03-01,RBS,1,5697,247,1127
8551,2019-03-01,RFF,1,8612,341,2513
8552,2019-03-01,RXL,1,6565,2044,2524
8554,2019-03-01,RMC,1,9408,1567,2342
8556,2019-03-01,RAE,1,10698,3438,2854
8560,2019-03-01,RWY,1,13186,731,3068
8561,2019-03-01,RLN,1,8865,1981,2993
8564,2019-03-01,RJR,1,6346,1050,1910
8566,2019-03-01,RXP,1,12487,1763,3923
8568,2019-03-01,RP5,1,12391,1032,3392
8572,2019-03-01,RJN,1,4099,911,1025
8574,2019-03-01,RXR,1,9801,2915,3936
8577,2019-03-01,RR7,1,7957,684,1777
8580,2019-03-01,RCD,1,4303,184,1101
8582,2019-03-01,RWA,1,11914,2305,3207
8584,2019-03-01,RXN,1,4591,2342,2505
8586,2019-03-01,RR8,1,17435,2258,4752
8589,2019-03-01,R0A,1,22685,5335,7333
8593,2019-03-01,RBT,1,6063,1571,2443
8595,2019-03-01,RXF,1,17989,2574,4090
8599,2019-03-01,RNL,1,8002,1245,2148
8601,2019-03-01,RVW,1,3784,319,1608
8605,2019-03-01,RJL,1,12824,2290,3065
8606,2019-03-01,RTF,1,9079,795,4820
8610,2019-03-01,RW6,1,23649,5360,6800
8614,2019-03-01,RQ6,1,9839,3082,2375
8617,2019-03-01,RM3,1,9286,1537,3048
8619,2019-03-01,RCU,1,5082,125,711
8621,2019-03-01,RHQ,1,9312,2513,3107
8625,2019-03-01,RTR,1,11020,539,2283
8627,2019-03-01,RE9,1,5353,428,1326
8629,2019-03-01,RVY,1,7487,1655,2701
8631,2019-03-01,RBN,1,10021,2746,4473
8632,2019-03-01,RWJ,1,8676,1651,2653
8633,2019-03-01,RMP,1,7750,1570,1943
8635,2019-03-01,RTD,1,10892,754,2382
8638,2019-03-01,RFR,1,8600,1362,1758
8640,2019-03-01,RTX,1,8038,1838,2224
8643,2019-03-01,RWW,1,6785,1900,2618
8646,2019-03-01,RBL,1,7785,2590,2409
8649,2019-03-01,RRF,1,7521,1787,2521
8651,2019-03-01,RCB,1,10509,2757,3800
8653,2019-03-01,RTK,1,9573,2407,2005
8658,2019-03-01,RXH,1,14085,3035,3530
8661,2019-03-01,RXQ,1,6968,1780,3563
8664,2019-03-01,RN7,1,9680,1751,2808
8667,2019-03-01,RVV,1,15559,4202,5138
8669,2019-03-01,RXC,1,10478,785,3632
8673,2019-03-01,RDU,1,20727,3456,6284
8674,2019-03-01,RN5,1,10179,1311,2921
8678,2019-03-01,R1F,1,3791,746,879
8681,2019-03-01,RWF,1,13807,694,4397
8683,2019-03-01,RPA,1,7886,2671,2049
8686,2019-03-01,RTH,1,12257,2030,3601
8689,2019-03-01,RHU,1,10229,4179,3449
8693,2019-03-01,RHW,1,9630,1109,3258
8696,2019-03-01,RA2,1,6548,908,2489
8700,2019-03-01,RTP,1,8690,598,2569
8703,2019-03-01,RHM,1,9363,2372,3193
8706,2019-03-01,RYR,1,12742,655,3850
8711,2019-03-01,RBD,1,4065,701,1413
8715,2019-03-01,RTE,1,13245,1705,3942
8716,2019-03-01,RN3,1,7314,2091,2276
8718,2019-03-01,RVJ,1,8224,2130,3061
8719,2019-03-01,RBZ,1,3925,803,1104
8723,2019-03-01,RD3,1,5902,916,1814
8725,2019-03-01,REF,1,6565,1684,2611
8727,2019-03-01,RH8,1,8336,1042,2176
8729,2019-03-01,RD1,1,6590,1631,2567
8731,2019-03-01,RNZ,1,4263,482,1249
8736,2019-03-01,RBA,1,6327,962,2178
8738,2019-03-01,RDZ,1,6677,311,2101
8741,2019-03-01,RA9,1,6385,1797,2488
8743,2019-03-01,RA7,1,10482,2279,3389
8745,2019-03-01,RK9,1,8817,2563,2961
8748,2019-03-01,RA3,1,4165,709,1119
8751,2019-03-01,RA4,1,4948,159,1642
8752,2019-02-01,RF4,1,14569,6140,4097
8755,2019-02-01,R1H,1,25261,6926,7883
8761,2019-02-01,RQM,1,18296,1774,4053
8763,2019-02-01,RJ6,1,6670,2453,1812
8766,2019-02-01,RVR,1,11555,1645,3249
8769,2019-02-01,RJ1,1,13480,2376,3495
8773,2019-02-01,RQX,1,9955,802,1493
8775,2019-02-01,RYJ,1,9519,2611,3016
8778,2019-02-01,RJZ,1,15245,6085,4389
8781,2019-02-01,RAX,1,9466,1399,2283
8783,2019-02-01,RJ2,1,13242,3891,4325
8785,2019-02-01,R1K,1,11846,3424,6069
8789,2019-02-01,RAP,1,8919,2176,2699
8792,2019-02-01,RAL,1,19632,3716,4124
8794,2019-02-01,RJ7,1,12964,2541,3739
8796,2019-02-01,RAS,1,5594,2387,1650
8800,2019-02-01,RRV,1,11637,2036,1674
8802,2019-02-01,RKE,1,8868,1322,1301
8805,2019-02-01,RDD,1,10802,1137,3036
8806,2019-02-01,RC1,1,5991,968,1855
8809,2019-02-01,RQ3,1,4780,886,1015
8810,2019-02-01,RGT,1,9930,2512,3278
8812,2019-02-01,RFS,1,5489,978,1975
8818,2019-02-01,RWH,1,8862,2471,2787
8820,2019-02-01,RDE,1,15326,1975,4376
8824,2019-02-01,RLT,1,6948,1370,1288
8827,2019-02-01,RGP,1,5441,1188,1385
8829,2019-02-01,RNQ,1,7384,1950,2363
8833,2019-02-01,RC9,1,8289,310,3154
8838,2019-02-01,RQ8,1,7935,1734,2134
8840,2019-02-01,RD8,1,6639,1372,1696
8842,2019-02-01,RM1,1,8745,3533,2627
8844,2019-02-01,RGN,1,12285,3521,3164
8846,2019-02-01,RNS,1,8298,2211,2846
8851,2019-02-01,RX1,1,14896,6707,3968
8858,2019-02-01,RXK,1,12929,2991,3344
8861,2019-02-01,RK5,1,8371,1123,2889
8863,2019-02-01,RXW,1,8797,3602,2594
8868,2019-02-01,RJC,1,5696,590,1815
8870,2019-02-01,RAJ,1,6296,1521,2280
8873,2019-02-01,RNA,1,8277,2680,1885
8875,2019-02-01,RQW,1,8487,3347,1887
8876,2019-02-01,RCX,1,5311,1203,1993
8877,2019-02-01,RL4,1,11199,2093,2656
8879,2019-02-01,RWD,1,10934,4660,3590
8881,2019-02-01,RRK,1,28898,11376,9789
8883,2019-02-01,RKB,1,11924,3860,4146
8886,2019-02-01,RTG,1,16520,5015,5238
8888,2019-02-01,RWE,1,18472,4762,4637
8890,2019-02-01,RJE,1,14252,4000,5554
8893,2019-02-01,RBK,1,6256,1875,1995
8896,2019-02-01,RWG,1,8109,3282,2770
8898,2019-02-01,RGR,1,5296,690,1936
8900,2019-02-01,RWP,1,9717,3863,2968
8902,2019-02-01,RLQ,1,4661,1149,1355
8903,2019-02-01,REM,1,7431,1978,3331
8905,2019-02-01,RCF,1,4671,612,1491
8908,2019-02-01,RBS,1,5059,474,982
8909,2019-02-01,RFF,1,7876,563,2298
8910,2019-02-01,RXL,1,5854,2519,2234
8912,2019-02-01,RMC,1,8568,2012,2203
8914,2019-02-01,RAE,1,9436,2809,2585
8918,2019-02-01,RWY,1,11562,1207,2689
8919,2019-02-01,RLN,1,8182,1980,2717
8922,2019-02-01,RJR,1,5401,1118,1617
8924,2019-02-01,RXP,1,11096,2425,3557
8926,2019-02-01,RP5,1,10877,1201,3118
8930,2019-02-01,RJN,1,3679,859,944
8932,2019-02-01,RXR,1,8976,2956,3524
8935,2019-02-01,RR7,1,7116,761,1576
8938,2019-02-01,RCD,1,3859,295,980
8940,2019-02-01,RWA,1,10559,2807,2859
8942,2019-02-01,RXN,1,4193,2102,2052
8944,2019-02-01,RR8,1,15726,3448,4264
8947,2019-02-01,R0A,1,20562,5537,6615
8951,2019-02-01,RBT,1,5402,1343,2076
8953,2019-02-01,RXF,1,16355,3468,3879
8957,2019-02-01,RNL,1,7258,1374,1947
8959,2019-02-01,RVW,1,3669,612,1553
8963,2019-02-01,RJL,1,11228,2512,2894
8964,2019-02-01,RTF,1,8365,1025,4262
8968,2019-02-01,RW6,1,21628,6024,6196
8972,2019-02-01,RQ6,1,8804,2741,2216
8975,2019-02-01,RM3,1,8361,2341,2633
8977,2019-02-01,RCU,1,4667,157,665
8979,2019-02-01,RHQ,1,8393,2444,2868
8983,2019-02-01,RTR,1,10311,1122,2201
8985,2019-02-01,RE9,1,4870,415,1219
8987,2019-02-01,RVY,1,6637,1337,2471
8989,2019-02-01,RBN,1,9186,2734,4169
8990,2019-02-01,RWJ,1,7094,2140,2402
8992,2019-02-01,RMP,1,6944,1355,1718
8994,2019-02-01,RTD,1,9905,1312,2063
8997,2019-02-01,RFR,1,7905,1838,1545
8999,2019-02-01,RTX,1,7121,1747,1919
9002,2019-02-01,RWW,1,6169,2031,2319
9005,2019-02-01,RBL,1,6861,2523,2027
9008,2019-02-01,RRF,1,6754,2349,2289
9010,2019-02-01,RCB,1,9482,2845,3494
9012,2019-02-01,RTK,1,8514,2349,2150
9017,2019-02-01,RXH,1,12382,3532,2977
9020,2019-02-01,RXQ,1,5931,1452,3213
9023,2019-02-01,RN7,1,9224,1613,2596
9026,2019-02-01,RVV,1,14004,4520,4161
9028,2019-02-01,RXC,1,9320,1649,3048
9032,2019-02-01,RDU,1,18765,3546,5923
9033,2019-02-01,RN5,1,8849,1759,2526
9037,2019-02-01,R1F,1,3513,1061,815
9040,2019-02-01,RWF,1,12568,1961,3955
9042,2019-02-01,RPA,1,7440,2619,1999
9045,2019-02-01,RTH,1,10923,2384,3178
9048,2019-02-01,RHU,1,9311,4028,3083
9052,2019-02-01,RHW,1,8685,1091,2954
9055,2019-02-01,RA2,1,5669,739,2217
9059,2019-02-01,RTP,1,7721,1011,2339
9062,2019-02-01,RHM,1,8604,2555,2860
9065,2019-02-01,RYR,1,11051,945,3359
9070,2019-02-01,RBD,1,3574,614,1316
9074,2019-02-01,RTE,1,11701,1629,3534
9075,2019-02-01,RN3,1,6285,1751,2125
9077,2019-02-01,RVJ,1,7195,2125,2851
9078,2019-02-01,RBZ,1,3519,793,1061
9082,2019-02-01,RD3,1,5170,1028,1625
9084,2019-02-01,REF,1,5928,1603,2382
9086,2019-02-01,RH8,1,7116,1053,1903
9088,2019-02-01,RD1,1,5871,2045,2412
9090,2019-02-01,RNZ,1,3757,573,1072
9095,2019-02-01,RBA,1,5815,1169,2091
9097,2019-02-01,RDZ,1,5662,889,1729
9100,2019-02-01,RA9,1,5643,1646,2262
9102,2019-02-01,RA7,1,9313,2091,3035
9104,2019-02-01,RK9,1,8014,2956,2881
9107,2019-02-01,RA3,1,3669,571,1085
9110,2019-02-01,RA4,1,4410,217,1479
9111,2019-01-01,RF4,1,16428,7363,4607
9114,2019-01-01,R1H,1,28273,7277,8544
9120,2019-01-01,RQM,1,19897,1587,4517
9122,2019-01-01,RJ6,1,7520,3820,1815
9125,2019-01-01,RVR,1,13020,1944,3673
9128,2019-01-01,RJ1,1,14080,2237,3799
9132,2019-01-01,RQX,1,11052,824,1756
9134,2019-01-01,RYJ,1,10732,3297,3339
9137,2019-01-01,RJZ,1,16678,6685,4712
9140,2019-01-01,RAX,1,10050,1474,2652
9142,2019-01-01,RJ2,1,13874,3637,4634
9144,2019-01-01,R1K,1,13019,4289,6519
9148,2019-01-01,RAP,1,9045,2725,2980
9151,2019-01-01,RAL,1,21082,3659,4745
9153,2019-01-01,RJ7,1,13799,2413,4210
9155,2019-01-01,RAS,1,6272,2687,1930
9159,2019-01-01,RRV,1,12165,2026,2024
9161,2019-01-01,RKE,1,9594,1343,1472
9164,2019-01-01,RDD,1,14053,1234,3521
9165,2019-01-01,RC1,1,6358,824,2036
9168,2019-01-01,RQ3,1,5344,883,1166
9169,2019-01-01,RGT,1,10815,2591,3742
9171,2019-01-01,RFS,1,6118,1109,2239
9177,2019-01-01,RWH,1,9575,2016,3316
9179,2019-01-01,RDE,1,16576,2404,4955
9183,2019-01-01,RLT,1,6957,1566,1330
